Column1
17.943071
17.153673
16.734549
16.776354
16.369785
16.638979
17.044874
16.749445
15.493926
16.978796
15.190706
14.751572
15.522315
15.75171
15.006594
14.034134
14.765349
13.95333
13.769637
13.857703
13.877434
13.468885
12.724319
13.725963
13.607872
13.782141
13.158622
13.7057085
13.072577
12.811336
12.70786
12.599733
13.141051
13.27458
12.9403925
13.28541
12.984483
13.220383
12.783296
12.570746
12.638107
12.4635
12.961183
12.092845
12.294311
12.577422
12.295799
12.395269
12.088059
12.239644
12.356474
12.260223
12.204729
12.271293
12.052269
12.146896
12.0729
12.052911
12.302966
12.1638775
12.161199
12.322847
12.127807
11.717999
12.177911
12.182668
12.1746645
12.078468
11.92496
11.976932
12.186278
12.147619
12.226166
12.06619
11.968803
12.197359
11.932138
11.936549
12.012739
11.861121
12.011878
11.7934475
11.750838
11.837675
11.890895
11.536147
12.101217
12.05132
11.798653
11.825623
11.901891
11.870588
11.837857
11.57036
11.691896
11.839262
12.007385
11.791316
11.666434
11.787976
12.087156
11.964766
11.614745
12.096463
11.537369
11.826619
11.8800955
11.854053
11.78946
11.857513
11.488826
11.607919
11.620521
11.682234
11.6507845
11.764168
11.722273
11.809621
11.65877
11.586806
11.891286
11.948469
11.515723
11.771627
11.733908
11.836762
11.674806
11.820738
11.754699
11.8793545
11.368323
11.595279
11.825434
11.937584
11.885038
11.608518
11.737809
11.69203
11.691114
11.476552
11.789103
11.543828
11.469238
11.621454
11.64641
12.010279
11.816403
11.541811
12.003021
11.669648
11.653925
11.788756
11.481834
11.609185
11.597043
11.560061
11.568235
11.639921
11.671575
11.650856
11.951373
11.641133
11.75032
11.570044
11.532569
11.52543
11.787825
11.518257
11.624185
11.582777
12.147913
11.820686
11.437491
11.673334
11.542869
11.766847
11.513329
11.674913
11.686326
11.825973
11.510202
11.534019
11.462045
11.602608
11.66895
11.574958
11.815286
11.530547
11.558579
11.504216
11.808545
11.349189
11.712361
11.703569
11.529195
11.569066
11.306579
11.648237
11.528213
11.495749
11.570618
11.42036
11.356788
11.61781
11.843831
11.550708
11.7009735
11.461962
11.401405
11.679265
11.796918
11.7138815
11.51723
11.898263
11.612429
11.537553
11.335817
11.753724
11.651487
11.299708
11.636018
11.835814
11.581988
11.396364
11.40917
11.404965
11.562486
11.660964
11.454603
11.433892
11.349858
11.503073
11.728515
11.342351
11.569071
11.680196
11.58031
11.440203
11.582345
11.568283
11.396654
11.628233
11.568658
11.2524395
11.307771
11.768232
11.789699
11.3407135
11.300509
11.499778
11.492151
11.709574
11.645933
11.4300165
11.680296
11.650491
11.592824
11.291289
11.605828
11.526074
11.513093
11.552302
11.438065
11.122324
11.514923
11.695573
11.665823
11.747874
11.381789
11.248934
11.427446
11.570832
11.449092
11.705501
11.510498
11.269233
11.718045
11.289456
11.472646
11.452276
11.634592
11.573253
11.196019
11.140939
11.546109
11.405337
11.441413
11.404724
11.383087
11.441698
11.3478365
11.617407
11.478461
11.663758
11.4410095
11.529887
11.506705
11.280408
11.220346
11.463637
11.297496
11.393908
11.54234
11.379454
11.377614
11.443567
11.413886
11.530909
11.46009
11.503215
11.539287
11.456506
11.565737
11.301021
11.228232
11.397581
11.458986
11.291234
11.594009
11.476327
11.457497
11.349372
11.557736
11.481395
11.805357
11.378305
11.330096
11.393995
11.331741
11.3586645
11.37292
11.375364
11.091851
11.502418
11.181054
11.205171
11.289232
11.512809
11.344091
11.575568
11.504703
11.547755
11.3626995
11.348679
11.413542
11.268086
11.399432
11.362185
11.411431
11.527549
11.417913
11.503366
11.359964
11.085231
11.709219
11.336547
11.419551
11.565582
11.52798
11.37871
11.282828
11.317139
11.466769
11.54275
11.956107
11.459521
11.045989
11.308258
11.395656
11.290463
11.362922
11.178255
11.3967905
11.480955
11.186813
11.412096
11.5359745
11.239312
11.357231
11.276822
11.178439
11.427473
11.344678
11.449485
11.290419
11.524733
11.249703
11.400266
11.2599945
11.350368
11.25099
11.440637
11.529936
11.1764145
11.224402
11.4524
11.095101
11.293643
11.251574
11.162681
11.150403
11.118176
11.314372
11.3188305
11.524837
11.2322235
11.21584
11.278849
11.620405
11.134149
11.265128
11.170323
11.258073
11.304312
11.500411
11.2233515
11.364479
11.418449
11.229154
11.375968
11.590011
11.044443
11.313475
11.331979
11.177945
11.2092
11.34421
11.353373
11.533798
11.432276
11.322337
11.020169
11.35176
11.279463
11.39804
11.298383
11.435651
11.350861
11.331497
11.146287
11.324937
11.348098
11.391333
11.367953
11.369081
11.228789
11.187312
11.57949
11.247596
11.392295
11.177905
11.471108
11.192695
11.313577
11.580305
11.225074
11.351991
11.448319
11.271742
11.309992
11.242604
11.191437
11.2282
11.288259
11.506964
11.509567
11.345667
11.410746
11.166593
11.10109
11.057227
11.273646
11.234697
11.414191
11.330798
11.411765
11.719953
11.288908
11.3192215
11.080228
11.32211
11.473985
11.31762
11.552648
11.414551
11.363588
11.383521
11.208962
11.216935
11.236458
11.3673
11.149581
11.190516
11.409045
11.130073
11.127772
11.160697
11.281247
11.228232
11.194891
11.337268
11.109305
11.239694
11.288978
11.046998
11.040115
11.220808
11.404791
11.336593
11.095906
11.704265
11.05194
11.201856
11.275833
11.09818
11.446371
11.229765
11.297969
11.266708
11.501008
11.447481
11.277135
11.409839
11.143282
11.275139
11.159392
11.294091
11.281992
11.172963
11.201271
11.16947
11.411595
11.47682
11.164381
11.011956
11.133706
11.1769285
11.081772
11.263354
11.226992
11.131025
11.218666
11.146344
11.132727
11.011872
11.273664
11.279735
11.286547
11.266141
11.179957
11.105523
11.278205
11.270377
11.021446
11.180667
11.191124
11.335182
11.248888
11.141549
11.432756
11.267961
11.400624
11.058756
11.014043
11.26017
11.1796055
11.109578
11.347758
11.082122
11.794924
11.600751
11.223424
11.328943
11.350555
11.131965
11.395352
11.292724
11.3675995
11.371369
10.940251
11.244407
11.194872
11.24691
11.095624
11.588918
11.479066
11.375021
11.201875
11.483254
11.752876
11.44387
11.395879
10.9948435
11.134314
11.309408
11.18189
11.250104
11.292804
11.226745
11.055631
11.25067
11.164943
11.3904705
11.255914
11.273369
11.126311
11.220799
10.808878
11.093224
11.257148
11.08796
11.052521
11.284305
11.260457
11.228593
11.356756
11.249625
11.339515
11.245237
11.400589
11.253501
11.458278
11.334317
10.874108
11.326207
11.27032
11.203003
11.358132
11.269609
10.990245
11.032422
11.176789
11.438379
10.846829
11.459567
11.186589
11.392073
11.411754
11.113093
11.162509
11.191403
11.174934
11.182389
11.2352705
11.340334
11.340562
11.253114
11.055817
11.219329
11.243891
11.263908
11.296286
11.045389
11.348266
11.235009
11.141357
11.120013
11.538707
11.001725
11.371615
11.103633
11.169512
11.223647
11.180365
11.101417
11.06717
11.210431
11.28898
11.091795
11.170232
11.160905
11.239007
11.358041
11.170954
11.546049
10.995776
11.204167
11.123297
11.11596
11.103986
11.210485
11.109352
11.282176
11.2256775
11.675891
11.537265
11.043111
10.9653425
11.205877
11.263977
11.009649
11.213303
11.122064
11.344691
11.348877
11.210794
11.297721
11.124431
11.255041
11.131833
11.236182
11.186999
11.016013
11.558203
11.094815
10.957252
11.22433
11.694941
11.013713
11.174395
11.064036
11.218839
11.15507
11.0997095
11.1323595
11.004561
11.131772
11.441826
11.274493
11.285777
11.079909
11.076316
10.991404
11.380488
11.055417
11.205476
11.202665
11.111905
11.042693
11.368924
11.288331
11.169762
11.033102
11.099713
11.181127
11.570773
11.050313
11.160228
11.3737
11.045573
11.192813
11.3299055
11.240649
11.129473
11.33667
11.074501
11.379961
10.955287
11.4650955
11.227487
11.149468
11.064384
11.033742
11.111764
11.066984
11.163289
11.105119
11.149104
11.199967
11.216802
11.034991
11.5181
11.248603
11.192716
11.3944
11.401505
11.1973715
11.359163
10.973825
11.134668
11.285919
11.058691
11.22287
11.138082
11.11262
11.145082
11.015492
11.268327
11.2209425
11.195037
11.317934
11.333387
11.376826
11.222322
11.406346
11.050662
10.923717
11.02443
11.283342
11.231171
11.291728
11.238835
11.157676
11.119781
11.098505
11.22169
11.140786
11.286264
11.128954
11.143361
10.980637
11.213867
11.300104
11.172029
11.043248
11.1164875
11.217509
11.297232
11.231309
11.244295
11.156753
11.221001
11.449441
11.181673
11.322221
