Column1
0.13572624
0.13924852
0.13819952
0.14047082
0.1440659
0.14103967
0.13268976
0.1315029
0.14113304
0.13290095
0.14203772
0.14609703
0.14358827
0.14241663
0.13891745
0.14275977
0.13892615
0.13836561
0.13750647
0.13518944
0.14260113
0.13942857
0.14109899
0.14433518
0.13497339
0.13479497
0.13991272
0.13231261
0.14275888
0.13381359
0.13969822
0.13852409
0.13582137
0.13212505
0.13617544
0.13516822
0.13581523
0.13755307
0.13420126
0.13616204
0.1385074
0.13875863
0.13442889
0.14121765
0.13672388
0.13171628
0.14356083
0.1437424
0.12996054
0.1437473
0.13230106
0.14240031
0.13622579
0.13641545
0.14256099
0.1343406
0.13530464
0.14064558
0.14454465
0.13756362
0.14007452
0.1353598
0.14135207
0.135025
0.14563778
0.13597319
0.13697785
0.14215581
0.13950375
0.13197711
0.12918802
0.13702051
0.14453718
0.13708976
0.13927715
0.12365873
0.13093984
0.13102083
0.12426499
0.13337052
0.14803405
0.14142409
0.13342227
0.13857198
0.13394853
0.1377685
0.13146457
0.14040811
0.13880281
0.14230478
0.13437566
0.13057032
0.13969705
0.13132913
0.1474516
0.1369871
0.13147447
0.14024
0.1368085
0.12973282
0.13948742
0.13505034
0.13988602
0.1398217
0.13876924
0.14218412
0.14000806
0.14330617
0.13729964
0.13829182
0.13484588
0.1401244
0.14845951
0.14283787
0.13833207
0.13666685
0.13796683
0.14196292
0.1334216
0.1420335
0.1395249
0.13540599
0.12995543
0.13461384
0.13920131
0.13842419
0.12924844
0.13441014
0.13271089
0.13733014
0.13453384
0.14003798
0.13745295
0.14119165
0.13461232
0.1372829
0.13136019
0.14615567
0.13096334
0.13435836
0.13800102
0.14434078
0.14200711
0.13570265
0.13665304
0.13496636
0.1333482
0.12945549
0.1417667
0.14229247
0.14108653
0.14515723
0.1387257
0.14166448
0.13873115
0.13795143
0.13589783
0.1345541
0.13390486
0.1337095
0.14276049
0.13837115
0.14007172
0.14103624
0.14196166
0.14020464
0.14037803
0.14512374
0.13646221
0.13175483
0.14484647
0.13063899
0.13412853
0.13525656
0.1287288
0.14266825
0.13159242
0.13855371
0.1395548
0.14232476
0.13779001
0.13663836
0.13068856
0.14258444
0.1374782
0.13594231
0.13298617
0.12650529
0.1291533
